GHO (CODE),YEAR (DISPLAY),STARTYEAR,ENDYEAR,DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Low,High
NCD_UNDER70,2006,2006,2006,SEX,SEX_MLE,Male,60.98,41.9,74.94
SA_0000001821,2020,2020,2020,N/A,N/A,N/A,0.0,0.0,0.09
NCD_BMI_18C,1991,1991,1991,SEX,SEX_MLE,Male,21.6,14.08,29.97
NCD_BMI_MINUS2C,2005,2005,2005,SEX,SEX_FMLE,Female,11.05,5.8,17.58
NCD_BMI_MINUS2C,2021,2021,2021,SEX,SEX_MLE,Male,20.89,12.07,30.94
SDG_SH_DTH_RNCOM,2001,2001,2001,SEX,SEX_FMLE,Female,24497.4,14735.47,38061.14
SA_0000001688,2000,2000,2000,SEX,SEX_MLE,Male,0.0,0.0,0.0
NCD_CCS_EyePlan,2021,2021,2021,N/A,N/A,N/A,,0.0,0.0
NCD_BMI_PLUS1C,2002,2002,2002,SEX,SEX_BTSX,Both sexes,6.95,3.45,12.02
NCDMORT3070,2003,2003,2003,SEX,SEX_FMLE,Female,23.22,14.17,34.72
NCD_BMI_PLUS2C,2003,2003,2003,SEX,SEX_MLE,Male,1.29,0.23,3.65
NCD_BMI_MINUS2C,2022,2022,2022,SEX,SEX_BTSX,Both sexes,14.38,8.79,20.91
NCD_CHOL_MEANNONHDL_A,1984,1984,1984,SEX,SEX_BTSX,Both sexes,2.6,2.3,2.9
NCD_DIABETES_TREATMENT_AGESTD,1995,1995,1995,SEX,SEX_MLE,Male,29.25,11.15,52.24
SA_0000001688,2013,2013,2013,SEX,SEX_BTSX,Both sexes,0.18,0.0,0.48
NCD_BMI_30C,2014,2014,2014,SEX,SEX_FMLE,Female,15.65,13.24,18.24
NCD_CHOL_MEANNONHDL_A,1981,1981,1981,SEX,SEX_MLE,Male,2.6,2.2,3.0
NCD_BMI_PLUS1C,2002,2002,2002,SEX,SEX_BTSX,Both sexes,6.03,3.59,9.28
NCD_BMI_30A,1997,1997,1997,SEX,SEX_FMLE,Female,8.84,6.02,12.24
NCD_CHOL_MEANHDL_A,1992,1992,1992,SEX,SEX_MLE,Male,1.0,0.8,1.2
NCD_BMI_18A,2009,2009,2009,SEX,SEX_FMLE,Female,13.55,9.93,17.54
NCD_CHOL_MEANTOTALCHOL_C,1988,1988,1988,SEX,SEX_BTSX,Both sexes,3.9,3.6,4.1
NCD_BMI_PLUS2C,1996,1996,1996,SEX,SEX_BTSX,Both sexes,1.06,0.27,2.77
NCD_CCS_photocoag,2021,2021,2021,N/A,N/A,N/A,,0.0,0.0
NCD_BMI_PLUS1C,1996,1996,1996,SEX,SEX_BTSX,Both sexes,4.59,2.54,7.56
NCD_DIABETES_PREVALENCE_CRUDE,2005,2005,2005,SEX,SEX_MLE,Male,14.87,9.24,21.84
NCD_DIABETES_PREVALENCE_AGESTD,1990,1990,1990,SEX,SEX_FMLE,Female,10.0,4.36,18.38
NCD_DIABETES_TREATMENT_AGESTD,2006,2006,2006,SEX,SEX_BTSX,Both sexes,29.97,19.83,40.99
NCD_CHOL_MEANNONHDL_C,1980,1980,1980,SEX,SEX_MLE,Male,2.5,2.1,2.9
NCD_BMI_18C,2015,2015,2015,SEX,SEX_FMLE,Female,15.01,11.59,18.6
NCD_PAC_ADO,2008,2008,2008,SEX,SEX_BTSX,Both sexes,89.77,87.82,91.45
NCD_BMI_PLUS1C,2003,2003,2003,SEX,SEX_BTSX,Both sexes,7.31,3.68,12.45
NCD_CHOL_MEANNONHDL_C,2001,2001,2001,SEX,SEX_FMLE,Female,2.7,2.5,2.9
NCD_DIABETES_PREVALENCE_AGESTD,2012,2012,2012,SEX,SEX_BTSX,Both sexes,15.59,12.21,19.18
NCDMORT3070,2001,2001,2001,SEX,SEX_BTSX,Both sexes,25.86,15.88,38.09
NCD_BMI_PLUS1C,1997,1997,1997,SEX,SEX_MLE,Male,2.91,1.06,5.93
NCD_DIABETES_TREATMENT_AGESTD,1998,1998,1998,SEX,SEX_MLE,Male,29.93,12.74,51.49
NCD_BMI_18C,1997,1997,1997,SEX,SEX_FMLE,Female,14.74,8.96,21.26
NCD_CCS_PM3_Surv,2015,2015,2015,N/A,N/A,N/A,,0.0,0.0
NCD_DTH_TOT,2013,2013,2013,SEX,SEX_FMLE,Female,55672.86,29657.92,97843.52
NCD_BMI_18C,2012,2012,2012,SEX,SEX_FMLE,Female,14.92,11.39,18.6
NCD_BMI_PLUS2C,2007,2007,2007,SEX,SEX_BTSX,Both sexes,2.34,0.89,4.86
SA_0000001400,1991,1991,1991,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,All types,1.92,0.0,0.0
NCD_PAA,2019,2019,2019,SEX,SEX_MLE,Male,17.03,8.96,27.71
SA_0000001400,1987,1987,1987,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,Other alcoholic beverages,0.0,0.0,0.0
NCD_BMI_PLUS2C,1994,1994,1994,SEX,SEX_MLE,Male,1.5,0.09,6.03
NCD_DTH_TOT,2013,2013,2013,SEX,SEX_BTSX,Both sexes,113216.9,58819.49,200212.1
NCD_PAC_ADO,2003,2003,2003,SEX,SEX_BTSX,Both sexes,89.43,87.39,91.18
NCDMORT3070,2002,2002,2002,SEX,SEX_BTSX,Both sexes,25.66,15.72,37.84
NCD_DIABETES_PREVALENCE_CRUDE,2021,2021,2021,SEX,SEX_FMLE,Female,10.03,5.0,17.17
NCD_UNDER70,2005,2005,2005,SEX,SEX_MLE,Male,61.77,42.53,75.64
NCD_DIABETES_PREVALENCE_AGESTD,2015,2015,2015,SEX,SEX_MLE,Male,13.44,9.17,18.42
NCD_CHOL_MEANHDL_A,2000,2000,2000,SEX,SEX_FMLE,Female,1.0,0.9,1.2
NCD_BMI_MINUS2C,1994,1994,1994,SEX,SEX_MLE,Male,15.25,5.19,28.72
NCD_BMI_PLUS1C,1993,1993,1993,SEX,SEX_MLE,Male,3.17,1.01,7.18
NCD_DIABETES_TREATMENT_AGESTD,1994,1994,1994,SEX,SEX_MLE,Male,29.06,10.73,52.83
NCD_BMI_30C,2009,2009,2009,SEX,SEX_BTSX,Both sexes,8.81,7.39,10.34
NCD_BMI_18A,2016,2016,2016,SEX,SEX_FMLE,Female,13.64,10.45,17.03
SDGSUICIDE,2019,2019,2019,SEX,SEX_FMLE,Female,3.93,0.0,0.0
NCD_CHOL_MEANNONHDL_C,2008,2008,2008,SEX,SEX_MLE,Male,2.8,2.6,3.0
NCD_DIABETES_PREVALENCE_CRUDE,1994,1994,1994,SEX,SEX_BTSX,Both sexes,8.57,5.14,13.12
NCD_DIABETES_PREVALENCE_CRUDE,2022,2022,2022,SEX,SEX_FMLE,Female,10.06,4.57,18.2
NCD_BMI_PLUS2C,2013,2013,2013,SEX,SEX_BTSX,Both sexes,4.59,1.44,10.05
NCD_CHOL_MEANTOTALCHOL_C,1981,1981,1981,SEX,SEX_FMLE,Female,3.9,3.4,4.5
SDG_SH_DTH_RNCOM,2015,2015,2015,SEX,SEX_MLE,Male,4201.67,1834.3,7573.57
NCD_BMI_25C,2009,2009,2009,SEX,SEX_MLE,Male,20.85,17.75,24.25
NCD_CHOL_MEANHDL_C,1998,1998,1998,SEX,SEX_BTSX,Both sexes,1.0,0.9,1.1
NCD_BMI_PLUS1C,2018,2018,2018,SEX,SEX_FMLE,Female,8.69,5.01,14.03
NCD_DIABETES_PREVALENCE_CRUDE,2006,2006,2006,SEX,SEX_MLE,Male,14.86,9.41,21.54
NCD_BMI_30C,1990,1990,1990,SEX,SEX_MLE,Male,1.49,0.72,2.7
NCD_DTH_TOT,2016,2016,2016,SEX,SEX_BTSX,Both sexes,121597.1,64334.02,212778.6
NCD_DIABETES_PREVALENCE_CRUDE,2020,2020,2020,SEX,SEX_FMLE,Female,14.15,7.91,22.18
NCD_BMI_25C,2013,2013,2013,SEX,SEX_BTSX,Both sexes,29.58,27.32,31.93
SDG_SH_DTH_RNCOM,2008,2008,2008,SEX,SEX_MLE,Male,3904.4,1559.26,7353.89
SDG_SH_DTH_RNCOM,2014,2014,2014,SEX,SEX_BTSX,Both sexes,14909.88,7669.8,26363.71
NCD_UNDER70,2004,2004,2004,SEX,SEX_MLE,Male,61.43,42.15,75.42
NCD_CHOL_MEANNONHDL_A,1993,1993,1993,SEX,SEX_MLE,Male,2.7,2.4,3.0
SDG_SH_DTH_RNCOM,2018,2018,2018,SEX,SEX_BTSX,Both sexes,4437.9,2208.08,8032.49
NCD_CCS_Insulin,2015,2015,2015,N/A,N/A,N/A,,0.0,0.0
SDG_SH_DTH_RNCOM,2017,2017,2017,SEX,SEX_FMLE,Female,3012.72,1337.16,6161.07
NCD_BMI_MINUS2C,2018,2018,2018,SEX,SEX_FMLE,Female,11.18,5.68,18.29
NCD_CHOL_MEANHDL_C,1998,1998,1998,SEX,SEX_MLE,Male,0.9,0.7,1.1
NCD_BMI_PLUS1C,2009,2009,2009,SEX,SEX_BTSX,Both sexes,7.38,5.03,10.22
SA_0000001400,2012,2012,2012,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,Beer,0.03,0.0,0.0
NCD_CHOL_MEANTOTALCHOL_A,2018,2018,2018,SEX,SEX_BTSX,Both sexes,4.1,3.8,4.4
NCD_DIABETES_PREVALENCE_AGESTD,2016,2016,2016,SEX,SEX_FMLE,Female,12.68,8.83,17.42
NCD_CHOL_MEANNONHDL_A,1996,1996,1996,SEX,SEX_BTSX,Both sexes,2.7,2.5,2.9
NCD_DIABETES_PREVALENCE_AGESTD,2012,2012,2012,SEX,SEX_FMLE,Female,16.66,11.97,22.06
NCD_CHOL_MEANHDL_C,2008,2008,2008,SEX,SEX_FMLE,Female,1.0,0.9,1.2
NCD_CCS_Aspirin,2019,2019,2019,N/A,N/A,N/A,,0.0,0.0
NCD_CHOL_MEANTOTALCHOL_A,1987,1987,1987,SEX,SEX_FMLE,Female,4.0,3.6,4.4
SA_0000001688,2015,2015,2015,SEX,SEX_BTSX,Both sexes,0.19,0.0,0.49
SA_0000001400,1978,1978,1978,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,Wine,0.0,0.0,0.0
SA_0000001400,2009,2009,2009,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,Beer,0.0,0.0,0.0
NCD_DIABETES_PREVALENCE_AGESTD,1994,1994,1994,SEX,SEX_FMLE,Female,14.68,7.59,24.22
NCD_BMI_25A,2017,2017,2017,SEX,SEX_BTSX,Both sexes,35.6,33.0,38.23
SDG_SH_DTH_RNCOM,2002,2002,2002,SEX,SEX_MLE,Male,3713.92,1403.18,7124.48
NCD_CHOL_MEANNONHDL_A,1999,1999,1999,SEX,SEX_FMLE,Female,2.8,2.5,3.0
NCD_BMI_MINUS2C,2022,2022,2022,SEX,SEX_FMLE,Female,12.5,6.05,20.55
NCD_CHOL_MEANTOTALCHOL_C,1985,1985,1985,SEX,SEX_BTSX,Both sexes,3.9,3.6,4.2
NCD_BMI_30C,2014,2014,2014,SEX,SEX_MLE,Male,5.99,4.64,7.56
NCD_CHOL_MEANNONHDL_A,2014,2014,2014,SEX,SEX_MLE,Male,2.9,2.7,3.1
NCD_DIABETES_PREVALENCE_CRUDE,2014,2014,2014,SEX,SEX_MLE,Male,12.82,8.86,17.47
NCD_CHOL_MEANTOTALCHOL_C,1996,1996,1996,SEX,SEX_FMLE,Female,4.0,3.6,4.3
NCD_DIABETES_PREVALENCE_AGESTD,2017,2017,2017,SEX,SEX_BTSX,Both sexes,14.34,10.83,18.36
NCD_CHOL_MEANNONHDL_C,2015,2015,2015,SEX,SEX_BTSX,Both sexes,2.9,2.8,3.1
NCD_BMI_18C,1990,1990,1990,SEX,SEX_FMLE,Female,14.88,7.77,23.53
NCD_BMI_30A,2022,2022,2022,SEX,SEX_MLE,Male,11.36,8.04,15.43
SA_0000001400,1990,1990,1990,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,All types,1.95,0.0,0.0
M_Group,2020,2020,2020,N/A,N/A,N/A,,0.0,0.0
SDG_SH_DTH_RNCOM,2008,2008,2008,SEX,SEX_FMLE,Female,2693.31,1055.58,6108.63
SA_0000001400,1992,1992,1992,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,Spirits,0.22,0.0,0.0
SA_0000001400,1972,1972,1972,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,Spirits,0.06,0.0,0.0
NCD_PAA,2000,2000,2000,SEX,SEX_MLE,Male,19.67,6.55,38.77
SDG_SH_DTH_RNCOM,2009,2009,2009,SEX,SEX_FMLE,Female,7074.27,3608.45,12708.41
NCD_PAC,2007,2007,2007,SEX,SEX_FMLE,Female,22.08,9.8,38.31
NCD_BMI_PLUS1C,2006,2006,2006,SEX,SEX_FMLE,Female,6.45,2.46,13.02
NCD_CCS_NCDGuide,2021,2021,2021,N/A,N/A,N/A,,0.0,0.0
SA_0000001400,1979,1979,1979,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,Spirits,0.12,0.0,0.0
NCD_BMI_MINUS2C,1991,1991,1991,SEX,SEX_MLE,Male,16.07,5.52,29.87
SDG_SH_DTH_RNCOM,2002,2002,2002,SEX,SEX_BTSX,Both sexes,9740.35,4846.16,17762.73
NCD_BMI_MINUS2C,1996,1996,1996,SEX,SEX_MLE,Male,21.07,11.04,32.62
NCD_BMI_25C,1999,1999,1999,SEX,SEX_BTSX,Both sexes,21.46,18.09,25.23
NCD_BMI_PLUS1C,1995,1995,1995,SEX,SEX_BTSX,Both sexes,4.94,2.24,9.31
NCD_CCS_CancerPlan,2015,2015,2015,N/A,N/A,N/A,,0.0,0.0
NCD_BMI_25A,2003,2003,2003,SEX,SEX_MLE,Male,21.48,17.39,25.98
SDG_SH_DTH_RNCOM,2019,2019,2019,SEX,SEX_FMLE,Female,38223.41,24213.94,57066.97
NCD_PAC_ADO,2015,2015,2015,SEX,SEX_FMLE,Female,91.01,89.07,92.63
NCD_CHOL_MEANHDL_A,1990,1990,1990,SEX,SEX_BTSX,Both sexes,1.0,0.9,1.2
NCD_CCS_stroke,2015,2015,2015,N/A,N/A,N/A,,0.0,0.0
SA_0000001400,1985,1985,1985,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,Spirits,0.25,0.0,0.0
NCD_CCS_CCBlkrs,2017,2017,2017,N/A,N/A,N/A,,0.0,0.0
NCD_BMI_MINUS2C,2020,2020,2020,SEX,SEX_BTSX,Both sexes,10.61,5.04,17.91
NCD_CHOL_MEANTOTALCHOL_A,2004,2004,2004,SEX,SEX_FMLE,Female,4.1,3.8,4.4
SDG_SH_DTH_RNCOM,2016,2016,2016,SEX,SEX_FMLE,Female,9151.16,4802.48,15826.56
SA_0000001688,2010,2010,2010,SEX,SEX_FMLE,Female,0.01,0.0,0.05
NCD_CHOL_MEANNONHDL_A,1994,1994,1994,SEX,SEX_BTSX,Both sexes,2.7,2.5,2.9
NCD_BMI_MINUS2C,2006,2006,2006,SEX,SEX_FMLE,Female,9.25,3.08,19.36
NCD_BMI_PLUS1C,2014,2014,2014,SEX,SEX_MLE,Male,11.99,6.68,19.01
NCD_PAA,2014,2014,2014,SEX,SEX_MLE,Male,17.17,9.97,26.36
NCD_BMI_25A,2021,2021,2021,SEX,SEX_FMLE,Female,44.76,39.6,49.7
NCD_BMI_25C,1998,1998,1998,SEX,SEX_MLE,Male,15.8,11.78,20.54
NCD_BMI_18A,1990,1990,1990,SEX,SEX_FMLE,Female,14.27,7.55,22.47
NCD_BMI_18C,2012,2012,2012,SEX,SEX_BTSX,Both sexes,16.17,13.45,19.06
NCD_BMI_30C,2017,2017,2017,SEX,SEX_MLE,Male,7.28,5.59,9.18
NCD_BMI_MINUS2C,1992,1992,1992,SEX,SEX_MLE,Male,21.9,11.53,33.64
SDGSUICIDE,2007,2007,2007,SEX,SEX_FMLE,Female,3.01,1.46,5.41
NCD_BMI_30A,1991,1991,1991,SEX,SEX_BTSX,Both sexes,4.26,2.82,6.08
NCD_CHOL_MEANNONHDL_A,1992,1992,1992,SEX,SEX_FMLE,Female,2.7,2.3,3.0
NCD_CHOL_MEANNONHDL_C,2016,2016,2016,SEX,SEX_FMLE,Female,3.0,2.8,3.2
SA_0000001400,1991,1991,1991,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,Beer,0.0,0.0,0.0
NCD_BMI_PLUS2C,2000,2000,2000,SEX,SEX_BTSX,Both sexes,1.95,0.41,5.39
NCD_CCS_Spirom,2021,2021,2021,N/A,N/A,N/A,,0.0,0.0
NCD_DIABETES_PREVALENCE_AGESTD,2014,2014,2014,SEX,SEX_BTSX,Both sexes,11.94,9.34,14.83
NCD_CHOL_MEANTOTALCHOL_C,2011,2011,2011,SEX,SEX_FMLE,Female,4.1,3.8,4.3
NCDMORT3070,2012,2012,2012,SEX,SEX_BTSX,Both sexes,23.78,14.46,35.29
NCD_DIABETES_PREVALENCE_AGESTD,1991,1991,1991,SEX,SEX_BTSX,Both sexes,11.95,7.13,18.09
NCD_BMI_PLUS1C,2005,2005,2005,SEX,SEX_FMLE,Female,7.38,4.18,11.52
NCD_BMI_30A,2001,2001,2001,SEX,SEX_MLE,Male,3.32,2.1,4.87
NCD_BMI_MINUS2C,1994,1994,1994,SEX,SEX_BTSX,Both sexes,12.41,5.88,20.79
SA_0000001688,2019,2019,2019,SEX,SEX_FMLE,Female,0.0,0.0,0.02
NCD_CHOL_MEANHDL_C,2016,2016,2016,SEX,SEX_FMLE,Female,1.1,0.9,1.2
NCD_BMI_18A,2009,2009,2009,SEX,SEX_BTSX,Both sexes,14.72,11.97,17.73
SA_0000001400,1962,1962,1962,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,Spirits,0.02,0.0,0.0
SDGSUICIDE,2003,2003,2003,SEX,SEX_BTSX,Both sexes,4.14,2.03,7.14
SA_0000001747,2009,2009,2009,N/A,N/A,N/A,0.0,0.0,0.0
NCD_CHOL_MEANHDL_A,1983,1983,1983,SEX,SEX_BTSX,Both sexes,1.0,0.8,1.2
NCD_BMI_30A,2015,2015,2015,SEX,SEX_MLE,Male,7.22,5.7,9.0
NCD_DTH_TOT,2003,2003,2003,SEX,SEX_BTSX,Both sexes,87888.6,44308.98,160594.2
NCD_CHOL_MEANNONHDL_A,2010,2010,2010,SEX,SEX_BTSX,Both sexes,2.9,2.8,3.0
SA_0000001400,2000,2000,2000,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,Wine,0.0,0.0,0.0
NCD_CCS_CRDPlan,2019,2019,2019,N/A,N/A,N/A,,0.0,0.0
NCD_BMI_25A,2005,2005,2005,SEX,SEX_MLE,Male,22.61,18.75,26.8
NCD_BMI_PLUS1C,1994,1994,1994,SEX,SEX_BTSX,Both sexes,4.71,2.11,8.98
NCD_BMI_30A,2004,2004,2004,SEX,SEX_MLE,Male,3.97,2.69,5.52
NCD_BMI_PLUS2C,1999,1999,1999,SEX,SEX_BTSX,Both sexes,1.0,0.31,2.28
NCD_BMI_30C,2012,2012,2012,SEX,SEX_FMLE,Female,14.61,12.24,17.23
NCD_BMI_MINUS2C,1991,1991,1991,SEX,SEX_BTSX,Both sexes,16.64,10.22,23.63
SDG_SH_DTH_RNCOM,2005,2005,2005,SEX,SEX_MLE,Male,1041.03,544.74,1862.69
NCD_BMI_25C,2005,2005,2005,SEX,SEX_FMLE,Female,30.95,26.46,35.79
NCD_BMI_30A,2010,2010,2010,SEX,SEX_FMLE,Female,15.42,12.7,18.4
NCD_DIABETES_PREVALENCE_CRUDE,2021,2021,2021,SEX,SEX_FMLE,Female,14.14,7.26,23.24
NCD_DIABETES_PREVALENCE_CRUDE,2003,2003,2003,SEX,SEX_MLE,Male,14.65,8.76,22.1
SA_0000001400,2002,2002,2002,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,Wine,0.0,0.0,0.0
NCD_DIABETES_PREVALENCE_CRUDE,1994,1994,1994,SEX,SEX_FMLE,Female,12.78,6.49,21.59
NCD_BMI_30C,2013,2013,2013,SEX,SEX_FMLE,Female,15.12,12.76,17.72
NCD_DIABETES_PREVALENCE_AGESTD,2004,2004,2004,SEX,SEX_FMLE,Female,14.2,9.16,20.58
SA_0000001688,2000,2000,2000,SEX,SEX_BTSX,Both sexes,0.0,0.0,0.0
NCD_CHOL_MEANHDL_C,2015,2015,2015,SEX,SEX_FMLE,Female,1.0,0.9,1.2
NCD_DIABETES_TREATMENT_AGESTD,2001,2001,2001,SEX,SEX_BTSX,Both sexes,27.93,16.87,40.52
NCD_BMI_PLUS1C,1991,1991,1991,SEX,SEX_BTSX,Both sexes,3.45,1.81,5.81
SA_0000001400,1981,1981,1981,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,Other alcoholic beverages,0.0,0.0,0.0
NCD_BMI_25C,2021,2021,2021,SEX,SEX_FMLE,Female,41.31,36.28,46.21
SA_0000001688,2013,2013,2013,SEX,SEX_FMLE,Female,0.05,0.0,0.13
NCD_BMI_PLUS1C,2010,2010,2010,SEX,SEX_MLE,Male,9.49,4.95,15.78
NCD_CHOL_MEANHDL_A,1981,1981,1981,SEX,SEX_MLE,Male,1.0,0.7,1.3
NCD_BMI_18A,1999,1999,1999,SEX,SEX_BTSX,Both sexes,16.01,12.15,20.25
SA_0000001688,2018,2018,2018,SEX,SEX_BTSX,Both sexes,0.01,0.0,0.08
NCD_BMI_25C,2011,2011,2011,SEX,SEX_BTSX,Both sexes,28.43,26.08,30.93
NCD_BMI_PLUS1C,2003,2003,2003,SEX,SEX_MLE,Male,8.59,3.1,17.43
SDGSUICIDE,2011,2011,2011,SEX,SEX_FMLE,Female,2.98,1.41,5.4
SDG_SH_DTH_RNCOM,2001,2001,2001,SEX,SEX_FMLE,Female,2514.9,908.41,5847.5
NCD_BMI_MINUS2C,1991,1991,1991,SEX,SEX_FMLE,Female,11.44,5.18,19.41
NCD_BMI_25A,2007,2007,2007,SEX,SEX_FMLE,Female,35.9,31.53,40.44
NCD_BMI_PLUS2C,2002,2002,2002,SEX,SEX_BTSX,Both sexes,2.24,0.51,6.04
NCD_DIABETES_PREVALENCE_AGESTD,1992,1992,1992,SEX,SEX_BTSX,Both sexes,9.97,5.99,15.12
NCD_BMI_PLUS1C,1992,1992,1992,SEX,SEX_BTSX,Both sexes,3.88,2.0,6.64
NCD_BMI_PLUS2C,2020,2020,2020,SEX,SEX_FMLE,Female,4.01,0.58,11.46
NCD_BMI_MINUS2C,2012,2012,2012,SEX,SEX_BTSX,Both sexes,10.57,5.38,17.6
NCD_CCS_CholMsmt,2017,2017,2017,N/A,N/A,N/A,,0.0,0.0
SA_0000001747,2020,2020,2020,N/A,N/A,N/A,0.01,0.0,0.08
SA_0000001400,1967,1967,1967,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,Spirits,0.06,0.0,0.0
NCD_BMI_MINUS2C,2000,2000,2000,SEX,SEX_FMLE,Female,9.26,2.89,19.67
NCD_BMI_PLUS2C,2004,2004,2004,SEX,SEX_BTSX,Both sexes,1.88,0.64,4.19
NCD_BMI_MINUS2C,2016,2016,2016,SEX,SEX_MLE,Male,17.52,10.64,25.88
SA_0000001400,1971,1971,1971,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,Wine,0.0,0.0,0.0
SDG_SH_DTH_RNCOM,2013,2013,2013,SEX,SEX_FMLE,Female,2881.55,1217.45,6211.97
NCD_BMI_30C,2014,2014,2014,SEX,SEX_BTSX,Both sexes,10.88,9.47,12.34
NCD_DIABETES_PREVALENCE_AGESTD,2002,2002,2002,SEX,SEX_FMLE,Female,14.01,8.73,20.77
NCD_UNDER70,2016,2016,2016,SEX,SEX_FMLE,Female,54.4,37.33,68.58
NCD_BMI_PLUS1C,2012,2012,2012,SEX,SEX_FMLE,Female,7.18,2.89,14.11
NCD_CHOL_MEANNONHDL_A,2012,2012,2012,SEX,SEX_BTSX,Both sexes,2.9,2.8,3.1
NCD_CHOL_MEANHDL_C,2006,2006,2006,SEX,SEX_FMLE,Female,1.0,0.9,1.2
NCD_BMI_PLUS2C,2017,2017,2017,SEX,SEX_FMLE,Female,2.83,1.12,5.68
NCD_DIABETES_TREATMENT_AGESTD,2020,2020,2020,SEX,SEX_BTSX,Both sexes,36.85,26.43,48.25
NCD_BMI_PLUS1C,1992,1992,1992,SEX,SEX_FMLE,Female,5.22,2.43,9.46
NCD_CHOL_MEANHDL_C,2018,2018,2018,SEX,SEX_FMLE,Female,1.1,0.9,1.2
NCD_BMI_30C,1996,1996,1996,SEX,SEX_MLE,Male,2.09,1.17,3.38
NCD_BMI_PLUS1C,2013,2013,2013,SEX,SEX_MLE,Male,15.28,7.11,26.54
NCD_BMI_25A,2015,2015,2015,SEX,SEX_MLE,Male,27.35,24.16,30.74
NCD_BMI_18C,2022,2022,2022,SEX,SEX_MLE,Male,16.75,10.97,23.22
NCDMORT3070,2013,2013,2013,SEX,SEX_MLE,Male,25.9,15.57,38.28
NCD_BMI_PLUS2C,1990,1990,1990,SEX,SEX_BTSX,Both sexes,0.54,0.11,1.54
NCD_BMI_MINUS2C,2011,2011,2011,SEX,SEX_BTSX,Both sexes,14.38,9.86,19.86
NCD_BMI_18C,2019,2019,2019,SEX,SEX_BTSX,Both sexes,16.0,12.89,19.29
NCD_CHOL_MEANHDL_C,2002,2002,2002,SEX,SEX_FMLE,Female,1.0,0.9,1.2
NCD_UNDER70,2001,2001,2001,SEX,SEX_BTSX,Both sexes,60.05,40.98,74.67
NCD_PAA,2008,2008,2008,SEX,SEX_FMLE,Female,23.98,11.78,39.5
NCD_BMI_MINUS2C,2014,2014,2014,SEX,SEX_MLE,Male,17.75,10.8,26.0
SDG_SH_DTH_RNCOM,2012,2012,2012,SEX,SEX_MLE,Male,1447.08,747.66,2575.67
NCDMORT3070,2002,2002,2002,SEX,SEX_FMLE,Female,23.56,14.49,35.16
NCD_BMI_PLUS2C,2013,2013,2013,SEX,SEX_FMLE,Female,2.94,0.48,8.61
SDG_SH_DTH_RNCOM,2002,2002,2002,SEX,SEX_FMLE,Female,5527.72,2764.53,10067.35
NCD_BMI_18C,2001,2001,2001,SEX,SEX_BTSX,Both sexes,17.31,13.37,21.44
SA_0000001400,1989,1989,1989,ALCOHOLTYPE,ALCOHOLTYPE_SA_SPIRITS,Spirits,0.15,0.0,0.0
NCD_CHOL_MEANHDL_A,2001,2001,2001,SEX,SEX_FMLE,Female,1.1,0.9,1.2
NCD_BMI_25A,1999,1999,1999,SEX,SEX_MLE,Male,19.14,14.75,24.18
NCD_BMI_18A,2005,2005,2005,SEX,SEX_BTSX,Both sexes,15.16,12.02,18.59
NCD_DIABETES_PREVALENCE_CRUDE,2002,2002,2002,SEX,SEX_FMLE,Female,15.26,9.51,22.65
NCD_CHOL_MEANNONHDL_A,1991,1991,1991,SEX,SEX_MLE,Male,2.7,2.4,3.0
NCD_CCS_PM3_Surv,2021,2021,2021,N/A,N/A,N/A,,0.0,0.0
NCD_BMI_PLUS2C,2021,2021,2021,SEX,SEX_BTSX,Both sexes,5.0,2.15,9.27
SA_0000001400,2014,2014,2014,ALCOHOLTYPE,ALCOHOLTYPE_SA_OTHER_ALCOHOL,Other alcoholic beverages,0.11,0.0,0.0
NCD_BMI_25C,2010,2010,2010,SEX,SEX_MLE,Male,21.33,18.3,24.57
NCD_BMI_MINUS2C,1995,1995,1995,SEX,SEX_BTSX,Both sexes,12.25,5.79,20.59
NCD_BMI_MINUS2C,2010,2010,2010,SEX,SEX_FMLE,Female,9.35,3.21,18.85
SA_0000001400,2002,2002,2002,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,Beer,0.0,0.0,0.0
NCD_CHOL_MEANTOTALCHOL_A,2007,2007,2007,SEX,SEX_MLE,Male,3.9,3.6,4.2
