,name,amenity,addr_city,osm_id,osm_type,geometry,name_english,Latitude,Longitude,City,State
847,صيدلية النوبي,pharmacy,,6796507854,nodes,POINT (32.4856199 15.6929303),Nubi Pharmacy,15.6929303,32.4856199,Omdurman,Khartoum
848,,pharmacy,,2276735775,nodes,POINT (32.5401537 15.6325511),,15.6325511,32.5401537,Omdurman,Khartoum
849,صيدلية الغزالي,pharmacy,,6953287386,nodes,POINT (32.5401878 15.631937),Al-Ghazali Pharmacy,15.631937,32.5401878,Omdurman,Khartoum
850,صيدلية الزعيم,pharmacy,,4639366791,nodes,POINT (32.539426 15.641524),Leader Pharmacy,15.641524,32.539426,Omdurman,Khartoum
851,صيدلية الفتيح العقليين,pharmacy,,7066477131,nodes,POINT (32.4813118 15.4221878),Al Fatih Al Aqleen Pharmacy,15.4221878,32.4813118,Khartoum,Khartoum
852,صيدلية ابراهيم شمس,pharmacy,,6805782447,nodes,POINT (32.4617332 15.7076991),Ibrahim Shams Pharmacy,15.7076991,32.4617332,Omdurman,Khartoum
853,صيدلية طالب الله,pharmacy,,6805774049,nodes,POINT (32.4608964 15.7123261),Talib Allah Pharmacy,15.7123261,32.4608964,Omdurman,Khartoum
854,مركز اولاد جابر الطبي,clinic,,7040098683,nodes,POINT (32.4495184 15.711969),Awlad Jaber Medical Center,15.711969,32.4495184,Omdurman,Khartoum
855,صيدلية سبدو,pharmacy,,7216111501,nodes,POINT (32.4411888 15.6789379),Sebdou Pharmacy,15.6789379,32.4411888,Omdurman,Khartoum
856,صيدلية بندول,pharmacy,,7216110701,nodes,POINT (32.4386864 15.6791878),Pendulum Pharmacy,15.6791878,32.4386864,Omdurman,Khartoum
857,صيدلية محمد سعيد 2 - المهندسين,pharmacy,,7159902434,nodes,POINT (32.4710617 15.6136875),Mohamed Saeed Pharmacy 2 - Mohandessin,15.6136875,32.4710617,Omdurman,Khartoum
858,صيدلية المرتقى,pharmacy,,6796376868,nodes,POINT (32.474765 15.6185966),Al Mortaqa Pharmacy,15.6185966,32.474765,Omdurman,Khartoum
859,الهلالي,pharmacy,,6845382047,nodes,POINT (32.5320039 15.6405849),Hilali,15.6405849,32.5320039,Omdurman,Khartoum
860,اللورد,pharmacy,,4269546095,nodes,POINT (32.5328772 15.6412542),Lord,15.6412542,32.5328772,Omdurman,Khartoum
861,صيدلية الشعبية,pharmacy,,6959937585,nodes,POINT (32.5326881 15.6415625),Popular Pharmacy,15.6415625,32.5326881,Omdurman,Khartoum
862,صيدلية الهلالي,pharmacy,,2276619967,nodes,POINT (32.5314553 15.6414958),Al Hilali Pharmacy,15.6414958,32.5314553,Omdurman,Khartoum
863,صيدلية ريل,pharmacy,,7023083918,nodes,POINT (32.5313778 15.6430291),Real Pharmacy,15.6430291,32.5313778,Omdurman,Khartoum
864,المركز الهندي لطب الاسنان,clinic,,4360456990,nodes,POINT (32.5311087 15.6482498),Indian Dental Center,15.6482498,32.5311087,Omdurman,Khartoum
865,صيدلية الشعبية,pharmacy,,2276618632,nodes,POINT (32.5310072 15.6434483),Popular Pharmacy,15.6434483,32.5310072,Omdurman,Khartoum
866,صيدلية الاول - بحري,pharmacy,,6885677442,nodes,POINT (32.5296417 15.6412859),First Pharmacy - Bahri,15.6412859,32.5296417,Omdurman,Khartoum
867,صيدلية الاول,pharmacy,,4639386289,nodes,POINT (32.52985 15.641278),First Pharmacy,15.641278,32.52985,Omdurman,Khartoum
868,مستشفى النساء والتوليد,hospital,,11019898452,nodes,POINT (22.4677324 13.4703577),Women and Maternity Hospital,13.4703577,22.4677324,Geneina,West Darfur
869,Mestere Hospital,hospital,,10894791700,nodes,POINT (22.1850405 13.126066),Mestere Hospital,13.126066,22.1850405,Geneina,West Darfur
870,مستشفي ارارا,hospital,,10879142421,nodes,POINT (22.1652354 12.7276373),Arara Hospital,12.7276373,22.1652354,Geneina,West Darfur
871,Birak,hospital,,9752338024,nodes,POINT (22.4276493 14.2295289),Birak,14.2295289,22.4276493,Geneina,West Darfur
872,مستوصف العناية,clinic,,8099757318,nodes,POINT (26.1269467 11.4495777),Care Clinic,11.4495777,26.1269467,El Daein,East Darfur
873,مستشفى مورني,hospital,,10961664676,nodes,POINT (22.8760659 12.948808),Morny Hospital,12.948808,22.8760659,Zalingei,Central Darfur
874,مركز التأمين الصحي مورني,clinic,,10961664677,nodes,POINT (22.8767838 12.9497179),Morni Health Insurance Center,12.9497179,22.8767838,Zalingei,Central Darfur
875,,clinic,,7441946886,nodes,POINT (26.1439435 11.4655822),,11.4655822,26.1439435,El Daein,East Darfur
876,سلمى لطب العيون,doctors,,7445161590,nodes,POINT (26.1297044 11.4632403),Salma Ophthalmology,11.4632403,26.1297044,El Daein,East Darfur
877,,pharmacy,,7452472287,nodes,POINT (26.1285951 11.4629704),,11.4629704,26.1285951,El Daein,East Darfur
878,مجمع الوصفة الطبي,clinic,,7431203485,nodes,POINT (26.1267769 11.4627705),Medical prescription complex,11.4627705,26.1267769,El Daein,East Darfur
879,صيدلية ياسين,pharmacy,,7445161591,nodes,POINT (26.1300517 11.4620079),Yassin Pharmacy,11.4620079,26.1300517,El Daein,East Darfur
880,المركز الصحي,clinic,,7431170987,nodes,POINT (26.1360309 11.4515617),Health Center,11.4515617,26.1360309,El Daein,East Darfur
881,ـ,pharmacy,,4942614324,nodes,POINT (26.1368997 11.4426796),-,11.4426796,26.1368997,El Daein,East Darfur
882,Centre de Santé de Moudeina,clinic,,6184446947,nodes,POINT (22.3317495 12.5678162),Centre de Santé de Moudeina,12.5678162,22.3317495,Geneina,West Darfur
883,محمد عبدالمجيد,clinic,,10155118217,nodes,POINT (28.4176601 12.6904274),Mohammed Abdul Majeed,12.6904274,28.4176601,An Nuhud,West Kordofan
884,مركز صحي الزيتونة الخيري,clinic,,7176343185,nodes,POINT (30.6457628 12.7132816),Al-Zaytouna Charitable Health Center,12.7132816,30.6457628,Ar Rahad,North Kordofan
885,مستشفى الرهد,clinic,,7176343186,nodes,POINT (30.6451434 12.7318985),Al Rahad Hospital,12.7318985,30.6451434,Ar Rahad,North Kordofan
886,مركز صحي الشهيد ابراهيم شمس الدين,hospital,,7905516324,nodes,POINT (32.6055718 15.6064852),Martyr Ibrahim Shams El Din Health Center,15.6064852,32.6055718,Khartoum,Khartoum
887,صيدلية الرياض الحديثة,pharmacy,,4628040789,nodes,POINT (32.5598913 15.5941787),Modern Riyadh Pharmacy,15.5941787,32.5598913,Khartoum,Khartoum
888,صيدلية ليتالية,pharmacy,,6832066739,nodes,POINT (32.6386303 15.607558),Litalian Pharmacy,15.607558,32.6386303,Khartoum,Khartoum
889,صيدلية الخواض,pharmacy,,6832067298,nodes,POINT (32.634107 15.5913924),Al-Khawad Pharmacy,15.5913924,32.634107,Khartoum,Khartoum
890,صيدلية ذات الصواري,pharmacy,,4632983522,nodes,POINT (32.6066603 15.5975166),That Al Sawari Pharmacy,15.5975166,32.6066603,Khartoum,Khartoum
891,صيدلية مدد,pharmacy,,6959922619,nodes,POINT (32.5313512 15.6425617),Madad Pharmacy,15.6425617,32.5313512,Omdurman,Khartoum
892,صيدلية السيسي - كافوري,pharmacy,,6854854024,nodes,POINT (32.5598077 15.6232636),Sisi Pharmacy - Kafouri,15.6232636,32.5598077,Khartoum,Khartoum
893,صيدلية الهيثم,pharmacy,,4646421992,nodes,POINT (32.6094882 15.6118596),Al-Haitham Pharmacy,15.6118596,32.6094882,Khartoum,Khartoum
894,CVS PHARMACY,pharmacy,,5236889821,nodes,POINT (32.536525 15.5913029),CVS PHARMACY,15.5913029,32.536525,Khartoum,Khartoum
895,صيدلية الشهيد د. أحمد حسن,pharmacy,Khartoum,3147187181,nodes,POINT (32.5236265 15.5818302),Martyr Dr. Ahmed Hassan Pharmacy,15.5818302,32.5236265,Khartoum,Khartoum
896,صيدلية فارما سيرف,pharmacy,,4634742417,nodes,POINT (32.5756006 15.5835805),Pharmaserv Pharmacy,15.5835805,32.5756006,Khartoum,Khartoum
897,صيدلية الجريف,pharmacy,,7401809070,nodes,POINT (32.5826874 15.5653124),Al-Juraif Pharmacy,15.5653124,32.5826874,Khartoum,Khartoum
898,مركز تميم لطب الأسنان,dentist,,7235131088,nodes,POINT (32.5724407 15.5762581),Tamim Dental Center,15.5762581,32.5724407,Khartoum,Khartoum
899,صيدلية شوامخ المركزية 4 خرطوم2,pharmacy,,7962478886,nodes,POINT (32.5287052 15.5834131),Shawamekh Central Pharmacy 4 Khartoum 2,15.5834131,32.5287052,Khartoum,Khartoum
900,صيدلية غلوريا,pharmacy,,7305875786,nodes,POINT (32.560936 15.6083126),Gloria Pharmacy,15.6083126,32.560936,Khartoum,Khartoum
901,صيدلية د . سيف الاسلام 2,pharmacy,,6795861204,nodes,POINT (32.5052782 15.6965033),Dr. Saif Al Islam Pharmacy 2,15.6965033,32.5052782,Omdurman,Khartoum
902,صيدلية لين,pharmacy,,7834793816,nodes,POINT (32.5047317 15.6821571),Lynn Pharmacy,15.6821571,32.5047317,Omdurman,Khartoum
903,صيدلية سيد عبد الله,pharmacy,,6877159915,nodes,POINT (32.5670624 15.6603127),Sayed Abdullah Pharmacy,15.6603127,32.5670624,Omdurman,Khartoum
904,صيدلية الامدادات الطبية بحري,pharmacy,,6051380743,nodes,POINT (32.529485 15.6248315),Medical Supplies Pharmacy Bahri,15.6248315,32.529485,Omdurman,Khartoum
905,صيدلية البصيرة,pharmacy,,6942366897,nodes,POINT (32.5976989 15.6144252),Insight Pharmacy,15.6144252,32.5976989,Khartoum,Khartoum
906,صيدلية نوفا,pharmacy,,6855036183,nodes,POINT (32.5727843 15.6356104),Nova Pharmacy,15.6356104,32.5727843,Khartoum,Khartoum
907,محرم لطب الاسنان,clinic,,6799943280,nodes,POINT (32.5723365 15.5972839),Muharram Dental Clinic,15.5972839,32.5723365,Khartoum,Khartoum
908,مستشفى بشائر التعليمي,hospital,,7082873498,nodes,POINT (32.5524368 15.4893122),Bashayer Teaching Hospital,15.4893122,32.5524368,Khartoum,Khartoum
909,صيدلية هيلث اند بيوتي,pharmacy,,7905631825,nodes,POINT (32.5740144 15.5534417),Health and Beauty Pharmacy,15.5534417,32.5740144,Khartoum,Khartoum
910,صيدلية سنادة,pharmacy,,6833683138,nodes,POINT (32.5901038 15.5221964),Sanada Pharmacy,15.5221964,32.5901038,Khartoum,Khartoum
911,صيدلية المجذوب البيطرية,pharmacy,,6833676089,nodes,POINT (32.5569071 15.5366721),Al Majzoub Veterinary Pharmacy,15.5366721,32.5569071,Khartoum,Khartoum
912,صيدلية الكردي,pharmacy,,6824555234,nodes,POINT (32.6217678 15.6190235),Al Kurdi Pharmacy,15.6190235,32.6217678,Khartoum,Khartoum
913,صيدلية حراء الحديثه,pharmacy,,6832110553,nodes,POINT (32.6301527 15.6254856),Modern Hara Pharmacy,15.6254856,32.6301527,Khartoum,Khartoum
914,Al Mutakamil Clinic,clinic,,4105134189,nodes,POINT (32.553976 15.7002623),Al Mutakamil Clinic,15.7002623,32.553976,Omdurman,Khartoum
915,صيدلية شفائي,pharmacy,,6953352871,nodes,POINT (32.5575573 15.705636),Shifai Pharmacy,15.705636,32.5575573,Omdurman,Khartoum
916,صيدلية اسد الله,pharmacy,,4757640529,nodes,POINT (32.5422744 15.6800044),Asadullah Pharmacy,15.6800044,32.5422744,Omdurman,Khartoum
917,صيدلية وصفة شفاء,pharmacy,,6894943360,nodes,POINT (32.532843 15.6558922),Healing prescription pharmacy,15.6558922,32.532843,Omdurman,Khartoum
918,صيدلية سدرة,pharmacy,,6953343696,nodes,POINT (32.5511856 15.6723127),Sidra Pharmacy,15.6723127,32.5511856,Omdurman,Khartoum
919,صيدلية الوالدة,pharmacy,,6949043294,nodes,POINT (32.5245628 15.6414375),Mother's Pharmacy,15.6414375,32.5245628,Omdurman,Khartoum
920,مركز الصحي الفرعي,clinic,,4456477986,nodes,POINT (32.6018451 13.5077615),Sub-health center,13.5077615,32.6018451,Al Kawa,White Nile
921,صيدلية ام احمد,pharmacy,,7005492490,nodes,POINT (32.5076866 15.5155621),Umm Ahmed Pharmacy,15.5155621,32.5076866,Khartoum,Khartoum
922,صيدلية ابوبيان,pharmacy,,4548458926,nodes,POINT (32.5682126 15.5034227),Abubayan Pharmacy,15.5034227,32.5682126,Khartoum,Khartoum
923,صيدلية تبد الحديثة,pharmacy,,6985121098,nodes,POINT (32.5748138 15.5429373),Modern Tabd Pharmacy,15.5429373,32.5748138,Khartoum,Khartoum
924,صيدلية الشريف الهندي 1,pharmacy,,7010761323,nodes,POINT (32.5203133 15.5280628),Al Sharif Indian Pharmacy 1,15.5280628,32.5203133,Khartoum,Khartoum
925,صيدلية سمسم,pharmacy,,7005509650,nodes,POINT (32.5204391 15.5224371),Sesame Pharmacy,15.5224371,32.5204391,Khartoum,Khartoum
926,صيدلية ابن خلدون,pharmacy,,4633294691,nodes,POINT (32.5719034 15.5511837),Ibn Khaldoun Pharmacy,15.5511837,32.5719034,Khartoum,Khartoum
927,صيدلية ريفال,pharmacy,,7366388484,nodes,POINT (32.5798111 15.5591879),Reval Pharmacy,15.5591879,32.5798111,Khartoum,Khartoum
928,صيدلية ريهام,pharmacy,,7013183945,nodes,POINT (32.5389366 15.5478125),Reham Pharmacy,15.5478125,32.5389366,Khartoum,Khartoum
929,مركز سمير الصحي,clinic,,7013195687,nodes,POINT (32.5391884 15.5494375),Samir Health Center,15.5494375,32.5391884,Khartoum,Khartoum
930,صيدلية مركز سمير,pharmacy,,7013198828,nodes,POINT (32.5390625 15.5499372),Samir Center Pharmacy,15.5499372,32.5390625,Khartoum,Khartoum
931,صيدلية اردوغان,pharmacy,,7013205291,nodes,POINT (32.5356865 15.5510626),Erdogan Pharmacy,15.5510626,32.5356865,Khartoum,Khartoum
932,صيدلية فاطمة عمر 2,pharmacy,,7013209528,nodes,POINT (32.5318108 15.5504379),Fatima Omar Pharmacy 2,15.5504379,32.5318108,Khartoum,Khartoum
933,صيدلية ود صالح نقد,pharmacy,,7004901303,nodes,POINT (32.5166893 15.5263128),Wad Saleh Pharmacy Cash,15.5263128,32.5166893,Khartoum,Khartoum
934,مركز صحي سنجراب,clinic,,7039439576,nodes,POINT (32.6153654 15.6090329),Sangrab Health Center,15.6090329,32.6153654,Khartoum,Khartoum
935,صيدلية أبو المقداد,pharmacy,,4621414089,nodes,POINT (32.6232785 15.6095178),Abu Al-Muqdad Pharmacy,15.6095178,32.6232785,Khartoum,Khartoum
936,صيدلية سعاد6,pharmacy,,6832066127,nodes,POINT (32.6288247 15.617945),Saad Pharmacy 6,15.617945,32.6288247,Khartoum,Khartoum
937,صيدلية الفلاح,pharmacy,,4634742411,nodes,POINT (32.6185177 15.6106813),Al Falah Pharmacy,15.6106813,32.6185177,Khartoum,Khartoum
938,,hospital,,10018992646,nodes,POINT (32.949095 14.1527973),,14.1527973,32.949095,Al Manaqil,Gezira
939,Shorta Hodpital,hospital,,3364254260,nodes,POINT (37.2174472 19.6090493),Shorta Hodpital,19.6090493,37.2174472,Port Sudan,Red Sea
940,صيدلية النورين,pharmacy,,6918292079,nodes,POINT (33.2990696 14.7381748),Al Nourain Pharmacy,14.7381748,33.2990696,Al Hasaheisa,Gezira
941,صيدلية الفرقان,pharmacy,,6918292080,nodes,POINT (33.297938 14.7380502),Al Furqan Pharmacy,14.7380502,33.297938,Al Hasaheisa,Gezira
942,صيدلية الاحسان,pharmacy,,6918289009,nodes,POINT (33.300871 14.735891),Al-Ehsan Pharmacy,14.735891,33.300871,Al Hasaheisa,Gezira
943,صيدلية مستشفى بشاير,pharmacy,,7088870502,nodes,POINT (32.5523109 15.4904375),Bashayer Hospital Pharmacy,15.4904375,32.5523109,Khartoum,Khartoum
944,صيدلية المهاجرون,pharmacy,,7079635519,nodes,POINT (32.5433121 15.4531879),Immigrants Pharmacy,15.4531879,32.5433121,Khartoum,Khartoum
945,صيدلية الباهي,pharmacy,,7034426511,nodes,POINT (32.507061 15.4605627),Al-Bahi Pharmacy,15.4605627,32.507061,Khartoum,Khartoum
946,صيدلية الرماش 5,pharmacy,,6833683141,nodes,POINT (32.5766703 15.5173834),Al Ramash Pharmacy 5,15.5173834,32.5766703,Khartoum,Khartoum
947,Africa Hospital,dentist,,4548524490,nodes,POINT (32.5688689 15.532967),Africa Hospital,15.532967,32.5688689,Khartoum,Khartoum
948,صيدلية سند,pharmacy,,8021736235,nodes,POINT (32.5014224 15.475292),Sand Pharmacy,15.475292,32.5014224,Khartoum,Khartoum
949,,hospital,,8490989617,nodes,POINT (30.3946692 19.7112135),,19.7112135,30.3946692,Argo,Northern
950,Tenna health center,clinic,,8118572717,nodes,POINT (29.4505149 14.167514),Tenna health center,14.167514,29.4505149,Barah,North Kordofan
951,معمل مبارك للفحوصات الطبية,,,8263191972,nodes,POINT (33.0902113 15.0162195),Mubarak Medical Laboratory,15.0162195,33.0902113,Wad Rawah,White Nile
952,"Home Clinic of a Physiotherapist, Kassala, Sudan",clinic,,5286379721,nodes,POINT (36.4109841 15.4654155),"Home Clinic of a Physiotherapist, Kassala, Sudan",15.4654155,36.4109841,Kassala,Kassala
953,مستشفي الكويتي للاطفال,hospital,,5699815813,nodes,POINT (36.3640135 15.4540904),Kuwaiti Children's Hospital,15.4540904,36.3640135,Kassala,Kassala
954,صيدلية الوفاقٍ,pharmacy,,8043823897,nodes,POINT (32.5539084 15.4851427),Al-Wefaq Pharmacy,15.4851427,32.5539084,Khartoum,Khartoum
955,,hospital,,9980015717,nodes,POINT (32.532167 15.5390143),,15.5390143,32.532167,Khartoum,Khartoum
956,صيدلية سماهن الحديثة,pharmacy,,8041991750,nodes,POINT (32.578207 15.5146927),Samahen Modern Pharmacy,15.5146927,32.578207,Khartoum,Khartoum
957,أمنه كيور,pharmacy,,8035607590,nodes,POINT (32.4959655 15.4652053),Amna Cure,15.4652053,32.4959655,Khartoum,Khartoum
958,صيدلية باشكار الحديثة,pharmacy,,8021644768,nodes,POINT (32.494564 15.4817659),Modern Bashkar Pharmacy,15.4817659,32.494564,Khartoum,Khartoum
959,صيدلية سالي 3,pharmacy,,7006479229,nodes,POINT (32.6211872 15.6179613),Sally Pharmacy 3,15.6179613,32.6211872,Khartoum,Khartoum
960,صيدلية بحري الجديدة,pharmacy,,6959962551,nodes,POINT (32.5411873 15.6535625),New Bahri Pharmacy,15.6535625,32.5411873,Omdurman,Khartoum
961,صيدلية هيئة مياه ولاية الخرطوم,pharmacy,,6013248819,nodes,POINT (32.5150362 15.6035711),Khartoum State Water Corporation Pharmacy,15.6035711,32.5150362,Khartoum,Khartoum
962,صيدلية الحرمين,,,8018298465,nodes,POINT (32.4847622 15.4805494),Al-Haramain Pharmacy,15.4805494,32.4847622,Khartoum,Khartoum
963,مستشفى كسلا التعليمي,hospital,,2278054522,nodes,POINT (36.3947567 15.4549575),Kassala Teaching Hospital,15.4549575,36.3947567,Kassala,Kassala
964,صيدلية غونيش,pharmacy,,7305870749,nodes,POINT (32.5794373 15.6019373),Gunesh Pharmacy,15.6019373,32.5794373,Khartoum,Khartoum
965,مجمع السيسي الطبي - كافوري,clinic,,6854853376,nodes,POINT (32.5601135 15.6233101),Sisi Medical Complex - Kafouri,15.6233101,32.5601135,Khartoum,Khartoum
966,صيدلية النجمي,pharmacy,,6812382591,nodes,POINT (32.6262688 15.5975085),Al-Najmi Pharmacy,15.5975085,32.6262688,Khartoum,Khartoum
967,صيدلية الحاج طه الحديثة,pharmacy,,6824680820,nodes,POINT (32.6096921 15.6309214),Al-Hajj Taha Modern Pharmacy,15.6309214,32.6096921,Khartoum,Khartoum
968,صيدلية دوانة,pharmacy,,6824557243,nodes,POINT (32.620585 15.6122514),Douaneh Pharmacy,15.6122514,32.620585,Khartoum,Khartoum
969,,pharmacy,,4331008812,nodes,POINT (32.5305741 15.5855697),,15.5855697,32.5305741,Khartoum,Khartoum
970,صيدلية الامدادات الطبية,pharmacy,,7120218403,nodes,POINT (32.5236893 15.5814371),Medical Supplies Pharmacy,15.5814371,32.5236893,Khartoum,Khartoum
971,,pharmacy,,2278131237,nodes,POINT (36.3980933 15.4570463),,15.4570463,36.3980933,Kassala,Kassala
972,مستشفى امبدة النموذجي,hospital,,7966428285,nodes,POINT (32.4190731 15.6639477),Ombada Model Hospital,15.6639477,32.4190731,Omdurman,Khartoum
973,صيدلية المودة ٢,pharmacy,,7947409108,nodes,POINT (32.5669365 15.5766878),Al Mawaddah Pharmacy 2,15.5766878,32.5669365,Khartoum,Khartoum
974,صيدلية حنتمة,pharmacy,,7905631827,nodes,POINT (32.5190469 15.5989623),Hantama Pharmacy,15.5989623,32.5190469,Khartoum,Khartoum
975,مستشفى الفيصل,hospital,,7947383658,nodes,POINT (32.5640269 15.5767584),Al Faisal Hospital,15.5767584,32.5640269,Khartoum,Khartoum
976,Royal care Northern Gate,clinic,,7941440586,nodes,POINT (32.5712828 15.6001912),Royal care Northern Gate,15.6001912,32.5712828,Khartoum,Khartoum
977,Shafag pharmacy,pharmacy,,7922808885,nodes,POINT (32.5353889 15.5691515),Shafag pharmacy,15.5691515,32.5353889,Khartoum,Khartoum
978,مركز الماسه لطب الأسنان (اطفال),dentist,,5473498921,nodes,POINT (32.5747207 15.5857524),Diamond Dental Center (Children),15.5857524,32.5747207,Khartoum,Khartoum
979,صيدلية ماما سمية,pharmacy,,7305861694,nodes,POINT (32.5579376 15.6051874),Mama Samia Pharmacy,15.6051874,32.5579376,Khartoum,Khartoum
980,صيدلية الشهيدة سلمي,pharmacy,,7904462762,nodes,POINT (32.5334486 15.6000743),Martyr Salma Pharmacy,15.6000743,32.5334486,Khartoum,Khartoum
981,ماتيا للبصريات,,,7904462757,nodes,POINT (32.5716163 15.6045733),Mattia Optics,15.6045733,32.5716163,Khartoum,Khartoum
982,صيدلية احباب الرحمن,pharmacy,,7834793814,nodes,POINT (32.5043916 15.6842485),Ahbab Al Rahman Pharmacy,15.6842485,32.5043916,Omdurman,Khartoum
983,صيدلية محمد القاسم,pharmacy,,7834793817,nodes,POINT (32.5048095 15.6819944),Mohammed Al Qasim Pharmacy,15.6819944,32.5048095,Omdurman,Khartoum
984,صيدلية اليكس,pharmacy,,7834793819,nodes,POINT (32.5060313 15.6801003),Alex Pharmacy,15.6801003,32.5060313,Omdurman,Khartoum
985,صيدلية اليكس 1,pharmacy,,7834793820,nodes,POINT (32.5058933 15.6794521),Alex Pharmacy 1,15.6794521,32.5058933,Omdurman,Khartoum
986,صيدلية المواساة,pharmacy,,7834793824,nodes,POINT (32.5056555 15.6766146),Al-Mowasat Pharmacy,15.6766146,32.5056555,Omdurman,Khartoum
987,الابتسامة اللامعة,dentist,الخرطوم,6515233186,nodes,POINT (32.5355638 15.5681895),bright smile,15.5681895,32.5355638,Khartoum,Khartoum
988,صيدلية أبو المقداد - السجانة,pharmacy,,7120206411,nodes,POINT (32.5263138 15.5699377),Abu Al-Muqdad Pharmacy - Al-Sajana,15.5699377,32.5263138,Khartoum,Khartoum
989,صيدلية الفجر الحديث,pharmacy,الخرطوم,5614597306,nodes,POINT (32.5355856 15.5677844),Modern Dawn Pharmacy,15.5677844,32.5355856,Khartoum,Khartoum
990,صيدلية سيفوي,pharmacy,الخرطوم,5614597313,nodes,POINT (32.5363675 15.5648659),Safeway Pharmacy,15.5648659,32.5363675,Khartoum,Khartoum
991,صيدلية الهلالي,pharmacy,الخرطوم,7702844585,nodes,POINT (32.536343 15.563422),Al Hilali Pharmacy,15.563422,32.536343,Khartoum,Khartoum
992,اوتاد للاطراف الصناعية,hospital,,7746409854,nodes,POINT (32.5670624 15.5874376),Prosthetics pegs,15.5874376,32.5670624,Khartoum,Khartoum
993,صيدلية سدن,pharmacy,,7736818103,nodes,POINT (32.5703125 15.5960627),Sadan Pharmacy,15.5960627,32.5703125,Khartoum,Khartoum
994,صيدلية تدبير الله,pharmacy,الخرطوم,7294401650,nodes,POINT (32.562561 15.6080627),God's Management Pharmacy,15.6080627,32.562561,Khartoum,Khartoum
995,المركز الصحي,clinic,,7747655085,nodes,POINT (26.1360324 11.4515413),Health Center,11.4515413,26.1360324,El Daein,East Darfur
996,صيدلية كير لايف ٢,pharmacy,,7746378066,nodes,POINT (32.5733109 15.5884371),Care Life Pharmacy 2,15.5884371,32.5733109,Khartoum,Khartoum
997,صيدلية د راوية,pharmacy,,7731203934,nodes,POINT (32.5754356 15.6646872),Dr. Rawya Pharmacy,15.6646872,32.5754356,Omdurman,Khartoum
998,صيدلية الجلالين,pharmacy,,7731232007,nodes,POINT (32.5715637 15.6650629),Al Jalalain Pharmacy,15.6650629,32.5715637,Omdurman,Khartoum
999,صيدلية فارنا سيتي,pharmacy,,7731215610,nodes,POINT (32.5721893 15.7026873),Varna City Pharmacy,15.7026873,32.5721893,Omdurman,Khartoum
1000,صيدلية زهرة المدائن الطبية,pharmacy,,7730726418,nodes,POINT (32.5674362 15.7550621),Zahrat Al Madain Medical Pharmacy,15.7550621,32.5674362,Omdurman,Khartoum
1001,صيدلية التعافي,pharmacy,,7730801165,nodes,POINT (32.5749359 15.7614374),Recovery Pharmacy,15.7614374,32.5749359,Omdurman,Khartoum
1002,صيدلية المانجل ٢,pharmacy,,7730803689,nodes,POINT (32.5739365 15.7613125),Mangle Pharmacy 2,15.7613125,32.5739365,Omdurman,Khartoum
1003,صيدلية طابة,pharmacy,,7730705302,nodes,POINT (32.578186 15.7509375),Tabah Pharmacy,15.7509375,32.578186,Omdurman,Khartoum
1004,صيدلية النطاسي,pharmacy,,7726671435,nodes,POINT (32.567688 15.7321873),Al Natasi Pharmacy,15.7321873,32.567688,Omdurman,Khartoum
1005,صيدلية مشاعل,pharmacy,,7726723742,nodes,POINT (32.5789375 15.7353125),Mashael Pharmacy,15.7353125,32.5789375,Omdurman,Khartoum
1006,القمسيون الطبي الخرطوم,doctors,,9872804417,nodes,POINT (32.5275766 15.6003422),Khartoum Medical Commission,15.6003422,32.5275766,Khartoum,Khartoum
1007,الصندوق القومي للتأمين الصحي الولايات,hospital,,9872804418,nodes,POINT (32.5296415 15.6031131),National Health Insurance Fund States,15.6031131,32.5296415,Khartoum,Khartoum
1008,مركز التضامن الصحي,hospital,,7706581286,nodes,POINT (26.1480727 11.4583492),Solidarity Health Center,11.4583492,26.1480727,El Daein,East Darfur
1009,الصندوق القومي للتأمين الصحي الولايات بالظبط,hospital,,9872804317,nodes,POINT (32.5301051 15.6031233),National Health Insurance Fund states exactly,15.6031233,32.5301051,Khartoum,Khartoum
1010,صيدلية الهاشماب,pharmacy,,6063601505,nodes,POINT (32.4876763 15.6365153),Hashem Pharmacy,15.6365153,32.4876763,Omdurman,Khartoum
1011,صيدلية د.خالد,pharmacy,,6068904558,nodes,POINT (32.45893 15.6465973),Dr. Khaled Pharmacy,15.6465973,32.45893,Omdurman,Khartoum
1012,صيدلية شموخ,pharmacy,,6061209685,nodes,POINT (32.5608221 15.518825),Shamoukh Pharmacy,15.518825,32.5608221,Khartoum,Khartoum
1013,صيدلية دار دار,pharmacy,,6055074902,nodes,POINT (32.5634035 15.5062602),Dar Dar Pharmacy,15.5062602,32.5634035,Khartoum,Khartoum
1014,صيدلية الدوثر,pharmacy,,6055111885,nodes,POINT (32.5637833 15.5022537),Al-Dothar Pharmacy,15.5022537,32.5637833,Khartoum,Khartoum
1015,مجمع الأزهري الطبي,clinic,,6055111888,nodes,POINT (32.5633458 15.5047217),Al-Azhari Medical Complex,15.5047217,32.5633458,Khartoum,Khartoum
1016,صيدلية بت البلد,pharmacy,,6055046593,nodes,POINT (32.4950322 15.532763),Bet Elbalad Pharmacy,15.532763,32.4950322,Khartoum,Khartoum
1017,صيدلية البدرين,pharmacy,,6055046604,nodes,POINT (32.4985384 15.5231374),Al Badreen Pharmacy,15.5231374,32.4985384,Khartoum,Khartoum
